params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,total_running_time
"{'ada_classifier__learning_rate': 0.01, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 752}",0.7250299274325971,0.021668626495258834,92,12.2801598072052,0.34489787049174836,0.12455453872680664,0.006442317120706535,12.404714345932007
"{'ada_classifier__learning_rate': 0.01, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1881}",0.7218041209809842,0.022450372193034578,110,18.29501724243164,0.13689575986408076,0.25753107070922854,0.015468433950909308,18.552548313140868
"{'ada_classifier__learning_rate': 0.01, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1692}",0.7218041209809842,0.022450372193034578,110,17.969284868240358,0.0505136453386124,0.2217963695526123,0.009650640056047696,18.19108123779297
"{'ada_classifier__learning_rate': 0.01, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1504}",0.7218041209809842,0.022450372193034578,110,17.554050779342653,0.2018972501197945,0.18745436668395996,0.0006574578031854882,17.74150514602661
"{'ada_classifier__learning_rate': 0.01, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1316}",0.7218041209809842,0.022450372193034578,110,16.895460844039917,0.09468338014605203,0.17925195693969725,0.006061103481394147,17.074712800979615
"{'ada_classifier__learning_rate': 0.01, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 940}",0.7218041209809842,0.022450372193034578,110,15.759795999526977,0.2912971452470872,0.15188746452331542,0.006088908141312788,15.911683464050293
"{'ada_classifier__learning_rate': 0.01, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 752}",0.7218041209809842,0.022450372193034578,110,15.128026056289674,0.22492387904293376,0.13922929763793945,0.0033031934062038673,15.267255353927613
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1881}",0.7415943641082684,0.034614988157650226,73,4.076363945007325,0.04897461670793442,0.07103257179260254,0.001161401476089545,4.147396516799927
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1692}",0.7415943641082684,0.034614988157650226,73,4.062037706375122,0.08093170906521441,0.06798806190490722,0.0011685965338546853,4.13002576828003
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1504}",0.7415943641082684,0.034614988157650226,73,3.9733720302581785,0.12043724765454178,0.06626305580139161,0.0014876095831518653,4.03963508605957
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1316}",0.7415943641082684,0.034614988157650226,73,3.9446248054504394,0.09412759951357476,0.06642794609069824,0.002458322086311059,4.011052751541138
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 940}",0.7415943641082684,0.034614988157650226,73,3.8248051166534425,0.06655579889657243,0.061974096298217776,0.0022025625708417336,3.88677921295166
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 752}",0.7415943641082684,0.034614988157650226,73,3.552232503890991,0.0567677363393549,0.05992069244384766,0.0020155227824326855,3.612153196334839
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1881}",0.725021452407437,0.016665743039417674,98,7.635305595397949,0.07384950227663062,0.10662436485290527,0.0029736058955653335,7.741929960250855
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1692}",0.725021452407437,0.016665743039417674,98,7.542192983627319,0.059495957743041825,0.10311703681945801,0.003573160768660824,7.645310020446777
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1504}",0.725021452407437,0.016665743039417674,98,7.277943515777588,0.05296191118701838,0.10021085739135742,0.0028307257848260367,7.378154373168946
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1316}",0.725021452407437,0.016665743039417674,98,7.246400833129883,0.024064652450912497,0.09885640144348144,0.013003494737320325,7.345257234573364
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 940}",0.725021452407437,0.016665743039417674,98,6.611752986907959,0.04359390719300361,0.08274145126342773,0.002102303992585588,6.694494438171387
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 752}",0.725021452407437,0.016665743039417674,98,6.293535327911377,0.0778185551033246,0.08024859428405762,0.004874045662055047,6.373783922195434
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1881}",0.745279940674824,0.01429805151908479,67,11.060913133621217,0.1156797282167366,0.14224414825439452,0.0007955628428773169,11.203157281875612
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1692}",0.745279940674824,0.01429805151908479,67,10.749670267105103,0.06702679531419346,0.13557209968566894,0.004244660398307752,10.885242366790772
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1504}",0.745279940674824,0.01429805151908479,67,10.594212865829467,0.07454511242902817,0.12652163505554198,0.00106757848102115,10.72073450088501
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1316}",0.745279940674824,0.01429805151908479,67,10.358379697799682,0.03295810152684121,0.12414522171020508,0.009783203815793295,10.482524919509887
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 940}",0.745279940674824,0.01429805151908479,67,9.559592151641846,0.05092781997427708,0.10382776260375977,0.0003974210844790353,9.663419914245607
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 752}",0.7448201705598814,0.014415605266312966,72,8.918475484848022,0.10203806472319679,0.09707050323486328,0.0016897749725067583,9.015545988082886
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1881}",0.7554181895227501,0.01302878209005861,55,14.37978754043579,0.08718591578648757,0.17991161346435547,0.001981949100528217,14.559699153900146
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1692}",0.7554181895227501,0.01302878209005861,55,14.123755884170532,0.04510642098788085,0.17238912582397461,0.007207219347926788,14.296145009994506
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1504}",0.7554181895227501,0.01302878209005861,55,13.89074764251709,0.060711914250541676,0.15654277801513672,0.0011320122270492806,14.047290420532226
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1316}",0.7554181895227501,0.01302878209005861,55,13.687991666793824,0.09355247006840887,0.1468860149383545,0.0021202509445785367,13.834877681732179
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 940}",0.7554181895227501,0.01302878209005861,55,12.522304344177247,0.09577851993737353,0.12592358589172364,0.0013864801071106568,12.64822793006897
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 752}",0.7554181895227501,0.01302878209005861,55,11.573794174194337,0.04836669400378896,0.11506791114807129,0.0002275668256826225,11.688862085342407
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1881}",0.757722336988188,0.011257425220430118,43,17.82536382675171,0.12321639060797894,0.21389894485473632,0.002146233843821731,18.039262771606445
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1692}",0.757722336988188,0.011257425220430118,43,17.682574224472045,0.19204045861041363,0.203969144821167,0.0029952935331628325,17.88654336929321
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1504}",0.757722336988188,0.011257425220430118,43,17.342265129089355,0.09130108985125118,0.18651118278503417,0.00031723745707321955,17.52877631187439
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1316}",0.757722336988188,0.011257425220430118,43,16.877766036987303,0.044391664183086196,0.17472243309020996,0.0018686627260633623,17.052488470077513
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 940}",0.757722336988188,0.011257425220430118,43,15.487071752548218,0.09207508627854707,0.1500941753387451,0.005545899568844768,15.637165927886963
"{'ada_classifier__learning_rate': 0.05, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 752}",0.757722336988188,0.011257425220430118,43,14.33308458328247,0.07275789774968384,0.13561253547668456,0.0038052997061722433,14.468697118759156
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1881}",0.7259282800995817,0.00799315728632039,86,3.884748649597168,0.023881014630511708,0.06838092803955079,0.0007918868524503557,3.953129577636719
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1692}",0.7259282800995817,0.00799315728632039,86,3.8722041606903077,0.016181663913179156,0.06963253021240234,0.004417661415132425,3.94183669090271
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1504}",0.7259282800995817,0.00799315728632039,86,3.832712697982788,0.042252555641330486,0.07074966430664062,0.01036898833513242,3.9034623622894284
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1316}",0.7259282800995817,0.00799315728632039,86,3.8087719440460206,0.036607951626646054,0.06383428573608399,0.0001940627997670701,3.8726062297821047
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 940}",0.7259282800995817,0.00799315728632039,86,3.6546010971069336,0.04086273017629633,0.06047897338867188,0.00015625819076736,3.7150800704956053
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 752}",0.7259282800995817,0.00799315728632039,86,3.5083736419677733,0.021019901548564587,0.06128530502319336,0.0051615857219688725,3.5696589469909665
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1881}",0.7554203082790402,0.012983893181261608,49,7.404671907424927,0.04993281947120831,0.10525984764099121,0.0009652138816404515,7.509931755065918
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1692}",0.7554203082790402,0.012983893181261608,49,7.338903999328613,0.07077403723421337,0.10247983932495117,0.0026672777578051867,7.4413838386535645
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1504}",0.7554203082790402,0.012983893181261608,49,7.334006500244141,0.10093807221111069,0.09820394515991211,0.0016004289022485939,7.432210445404053
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1316}",0.7554203082790402,0.012983893181261608,49,7.449866151809692,0.1573585757251364,0.09623432159423828,0.002819606399386697,7.54610047340393
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 940}",0.7554203082790402,0.012983893181261608,49,6.785187005996704,0.0422021565714527,0.08570289611816406,0.000786898589785594,6.870889902114868
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 752}",0.7554203082790402,0.012983893181261608,49,6.370678901672363,0.020094542650363385,0.08043212890625,0.0005378817285227912,6.4511110305786135
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1881}",0.7540378197997775,0.014094195293904335,61,11.187580919265747,0.04005362735289089,0.16552486419677734,0.01201371387383094,11.353105783462524
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1692}",0.7540378197997775,0.014094195293904335,61,11.048702287673951,0.12896201294875584,0.14690632820129396,0.006139494237346764,11.195608615875244
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1504}",0.7540378197997775,0.014094195293904335,61,10.826245021820068,0.08233154411435492,0.13609542846679687,0.003838333363082788,10.962340450286865
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1316}",0.7540378197997775,0.014094195293904335,61,10.647040939331054,0.05135477510190478,0.12504010200500487,0.0007844000442357811,10.77208104133606
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 940}",0.7540378197997775,0.014094195293904335,61,9.878144264221191,0.0856018741489678,0.1070141315460205,0.0007870806124740731,9.985158395767211
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 752}",0.7540378197997775,0.014094195293904335,61,9.140038347244262,0.06817484063309004,0.10987029075622559,0.0174088162399142,9.249908638000488
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1881}",0.7655543196143864,0.014304433610165826,37,15.231531286239624,0.261769284307608,0.20539507865905762,0.009908796767940781,15.436926364898682
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1692}",0.7655543196143864,0.014304433610165826,37,14.463909101486205,0.08296094840743137,0.1827409267425537,0.004035167979505734,14.646650028228759
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1504}",0.7655543196143864,0.014304433610165826,37,14.282899856567383,0.1059313275570189,0.16528759002685547,0.002655794124121791,14.448187446594238
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1316}",0.7655543196143864,0.014304433610165826,37,13.954993343353271,0.09079138061404411,0.15450668334960938,0.0008139082037260305,14.10950002670288
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 940}",0.7655543196143864,0.014304433610165826,37,12.847183418273925,0.07618043261994857,0.13233346939086915,0.005127273843393432,12.979516887664794
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 752}",0.7655543196143864,0.014304433610165826,37,11.902572584152221,0.11294668059904203,0.12051372528076172,0.005442634165653214,12.023086309432983
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1881}",0.7747666719635575,0.011787293360969522,32,18.272474765777588,0.13859612475816108,0.24925694465637208,0.014386457112083398,18.52173171043396
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1692}",0.7747666719635575,0.011787293360969522,32,17.96707010269165,0.04612459633010041,0.21740527153015138,0.008554264051506309,18.1844753742218
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1504}",0.7747666719635575,0.011787293360969522,32,17.706721353530884,0.08188507130968356,0.20235786437988282,0.0054279612203089805,17.90907921791077
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1316}",0.7747666719635575,0.011787293360969522,32,17.32638463973999,0.05053371587649608,0.18283071517944335,0.0010941951691570688,17.509215354919434
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 940}",0.7766057524233275,0.009199243939016366,31,15.878136777877808,0.04116822985756525,0.15100493431091308,0.0018271232696616309,16.02914171218872
"{'ada_classifier__learning_rate': 0.1, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 752}",0.7747666719635575,0.011787293360969522,32,14.655721092224121,0.07709834047205466,0.13703765869140624,0.0003553109329369292,14.792758750915528
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1881}",0.8484496000847501,0.06593775476157109,3,4.068908405303955,0.03278659897198188,0.07696008682250977,0.004076159814647556,4.145868492126465
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1692}",0.8479898299698077,0.06583308907551615,5,4.032194662094116,0.030889976579589817,0.0715878963470459,0.0013291214051695044,4.103782558441162
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1504}",0.8484496000847501,0.06593775476157109,3,4.005943393707275,0.019094053458310518,0.06980500221252442,0.0017235206004125162,4.075748395919799
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 1316}",0.8484506594628953,0.06600017326915397,1,3.9753334522247314,0.01757665099540163,0.06948909759521485,0.0036656991108593062,4.044822549819946
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 940}",0.8484506594628953,0.06600017326915397,1,3.798856258392334,0.03312164419445048,0.06306085586547852,0.0009192711631670123,3.8619171142578126
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 10, 'feature_selection__max_features': 752}",0.8479898299698077,0.06583308907551615,5,3.7273013591766357,0.04717961844946935,0.06285276412963867,0.0018270237992378327,3.7901541233062743
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1881}",0.8171502727898723,0.03465314415161923,11,7.653708648681641,0.043306028919803265,0.11723117828369141,0.0016804302405932737,7.770939826965332
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1692}",0.8171502727898723,0.03465314415161923,11,7.5521129131317135,0.04738232373206537,0.1100837230682373,0.001908304741356025,7.662196636199951
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1504}",0.8295640658933205,0.03149484377716884,7,7.4325660228729244,0.03270908624562708,0.10351781845092774,0.0029314011383835803,7.536083841323852
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 1316}",0.8166905026749298,0.03510346875613103,18,7.294123315811158,0.09307841072167962,0.09455332756042481,0.00025436456180518026,7.388676643371582
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 940}",0.8171502727898723,0.03465314415161923,11,6.8388237953186035,0.03830019165067408,0.08517565727233886,0.000874278538224461,6.923999452590943
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 30, 'feature_selection__max_features': 752}",0.8116330314105621,0.041102445036370644,24,6.38325572013855,0.03224495455870454,0.08059053421020508,0.0002929601273782734,6.463846254348755
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1881}",0.8166979183219449,0.03157168313556494,14,11.193050003051757,0.029562679841715706,0.15706682205200195,0.0022937467136618177,11.35011682510376
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1692}",0.8166979183219449,0.03157168313556494,14,11.019138765335082,0.041158559577360414,0.14584593772888182,0.0010394470763033011,11.164984703063965
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1504}",0.8166979183219449,0.03157168313556494,14,10.842083215713501,0.04609510516329312,0.13470993041992188,0.0009245133062996512,10.976793146133422
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 1316}",0.8166979183219449,0.03157168313556494,14,10.641842555999755,0.03324132102893905,0.12492589950561524,0.0003983083718998119,10.766768455505371
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 940}",0.8212956194713703,0.02471233872046898,8,9.798701953887939,0.030381734390182324,0.10657424926757812,0.0006091685938291785,9.905276203155516
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 50, 'feature_selection__max_features': 752}",0.815304836061232,0.027376617731548918,19,9.105271291732787,0.021281031614269006,0.1006199836730957,0.0018558357038253677,9.205891275405882
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1881}",0.8125493935060121,0.03380336710411826,20,14.751479625701904,0.039887514887257995,0.19484896659851075,0.004341632494646189,14.946328592300414
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1692}",0.8125493935060121,0.03380336710411826,20,14.583272790908813,0.022451348617319948,0.18559112548828124,0.003517706840926267,14.768863916397095
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1504}",0.8125493935060121,0.03380336710411826,20,14.273317861557008,0.11978766176041938,0.17146921157836914,0.0061440536131134385,14.444787073135377
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 1316}",0.8194618359023254,0.03102906369014139,9,14.694894886016845,0.22601535102840872,0.1604074001312256,0.005501593821808525,14.85530228614807
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 940}",0.8125493935060121,0.03380336710411826,20,13.39845938682556,0.15274869372594996,0.13305926322937012,0.0023116844370150128,13.531518650054931
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 70, 'feature_selection__max_features': 752}",0.7964256581386727,0.03525676970019853,30,12.520852375030518,0.15163472383105317,0.12206721305847168,0.0017647852287893434,12.64291958808899
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1881}",0.8037872768684782,0.02727389865922276,26,18.895904970169067,0.051912519943667176,0.24418115615844727,0.008124331822602662,19.140086126327514
"{'ada_classifier__learning_rate': 0.5, 'ada_classifier__n_estimators': 90, 'feature_selection__max_features': 1692}",0.8033275067535357,0.02766052675633186,29,18.492636156082153,0.13438628880959982,0.21945433616638182,0.006992478314345618,18.712090492248535
