params,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,total_running_time
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",,,768,2.2487154960632325,0.016348345674743366,0.0,0.0,2.2487154960632325
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",,,767,2.3574429035186766,0.00737594451484845,0.0,0.0,2.3574429035186766
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",,,810,2.4396893978118896,0.016111009095924392,0.0,0.0,2.4396893978118896
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",,,765,2.2559646129608155,0.01537101947765585,0.0,0.0,2.2559646129608155
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",,,764,2.3579612731933595,0.017169871125339332,0.0,0.0,2.3579612731933595
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",,,763,2.4339197635650636,0.02579388459080412,0.0,0.0,2.4339197635650636
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",,,762,2.2540315628051757,0.017367086808811282,0.0,0.0,2.2540315628051757
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",,,761,2.342272329330444,0.02360052972710272,0.0,0.0,2.342272329330444
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",,,760,2.469907283782959,0.03314323871605725,0.0,0.0,2.469907283782959
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",,,759,2.245751428604126,0.03172338777323631,0.0,0.0,2.245751428604126
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",,,782,2.3615463733673097,0.032886958882623905,0.0,0.0,2.3615463733673097
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 43.37049688440288, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",,,784,2.4265011310577393,0.020297357021710486,0.0,0.0,2.4265011310577393
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.9673001747973938,0.010016385683500354,81,4.8443591594696045,0.3374185599507208,0.17815651893615722,0.05128998151035518,5.022515678405762
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.9673001747973939,0.00814553685699948,76,10.54768900871277,1.2755348419777024,0.18543076515197754,0.0584433564038402,10.733119773864747
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9659155675618412,0.009142142088657204,231,16.1649338722229,0.8590265420334205,0.28530130386352537,0.06713657733521229,16.450235176086426
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9645373165951586,0.00842062363867349,366,6.065336036682129,0.6507526590184016,0.16840734481811523,0.046137037687633366,6.233743381500244
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.967299115419249,0.006880291686881494,85,10.585537767410278,0.9255292557851695,0.2544060707092285,0.06611736871716913,10.839943838119506
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.9677588855341913,0.007837757067407188,55,15.999365854263306,0.2121221983078922,0.2932464599609375,0.0646882433900009,16.292612314224243
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.9663785158112189,0.008173716914970328,155,6.008275079727173,0.6625399206371547,0.1915449619293213,0.0828471418982144,6.199820041656494
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",0.9654579162031887,0.008090944249898998,252,10.824215745925903,0.6031166051019815,0.25114011764526367,0.10925139508885735,11.075355863571167
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",0.9668372265480164,0.006604780023387217,128,15.807783508300782,1.126096992704879,0.30354843139648435,0.06311806850054506,16.111331939697266
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.9645383759733036,0.011224825291768182,365,5.787072372436524,0.31249980384079057,0.2061154365539551,0.044954831778519964,5.993187808990479
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.9672980560411037,0.006571359779204167,94,10.193237781524658,0.2341664859141691,0.2059171676635742,0.0726878656631945,10.399154949188233
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9677567667779015,0.007847699545850215,71,14.702805948257446,0.7085470579502593,0.3299886226654053,0.13100737400110532,15.032794570922851
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9673001747973939,0.006872919811535486,76,5.604115009307861,0.762137857191898,0.15604252815246583,0.041892511959397215,5.760157537460327
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.9649992054663912,0.010419326530934879,299,10.181907796859742,0.22584978443924228,0.16149539947509767,0.03398667274728037,10.343403196334839
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.9663774564330737,0.00880495732420316,169,14.969194841384887,1.0699783730207766,0.2339329719543457,0.07415456365077602,15.203127813339233
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.9672980560411037,0.008538952183122296,94,5.622640228271484,0.41557888896233286,0.1114497184753418,0.040900638868785644,5.734089946746826
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",0.967298056041104,0.008662409745714092,92,10.186409330368042,0.48675082957185184,0.1899057388305664,0.0524065749027532,10.376315069198608
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",0.9663763970549286,0.00881004839915321,185,14.794840621948243,0.6069541256252748,0.2606019973754883,0.061630165354596526,15.055442619323731
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.9645320197044335,0.01115685892764057,412,5.5145313262939455,0.5239622166538175,0.1378333568572998,0.09978979649838801,5.652364683151245
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.9663753376767836,0.009052301015110923,195,9.623877429962159,0.294429767304967,0.22897372245788575,0.05971250428014008,9.852851152420044
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9649981460882462,0.009121648777222545,302,14.262415313720703,0.7254576039492594,0.28430685997009275,0.05874961225322037,14.546722173690796
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9649960273319561,0.00865633861638693,314,5.242845869064331,0.5131742060609967,0.14347400665283203,0.07776963488306975,5.386319875717163
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.9659176863181311,0.010019017265756948,208,9.661584520339966,0.50972881810943,0.21264400482177734,0.08135394327421311,9.874228525161744
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.9654547380687536,0.008366785496630974,286,14.149359226226807,0.555136679521159,0.25873260498046874,0.06354699706767379,14.408091831207276
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.9654557974468988,0.0069770330967461325,264,5.393409204483032,0.6181845230569318,0.150048828125,0.062453635520493704,5.543458032608032
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",0.9663785158112187,0.008677799322065792,158,9.779080486297607,0.2429320865243069,0.19663987159729004,0.07205976058353651,9.975720357894897
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 60, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",0.9645362572170137,0.009035492900159535,370,14.507549905776978,0.41669333518174545,0.28634867668151853,0.05262842736366585,14.793898582458496
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.9677588855341914,0.005995563129829483,49,5.9871031761169435,0.1338613004979321,0.1799375057220459,0.07753790357126812,6.16704068183899
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.9663774564330738,0.007502725592150157,164,13.257709121704101,0.2756399061311578,0.19225773811340333,0.050342447176949856,13.449966859817504
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9659166269399861,0.007754356108231937,220,19.636163806915285,2.038424414148033,0.2802577495574951,0.08548900176957479,19.91642155647278
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9686805445203666,0.00804965916436792,11,7.114432621002197,1.0354239415151836,0.21976313591003419,0.11026269816366704,7.334195756912231
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.9654557974468986,0.006504465864474256,266,13.283708429336547,0.23072275074310866,0.24849505424499513,0.06518098593311217,13.532203483581542
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.9677578261560464,0.007706468142127652,63,19.6961567401886,1.0891512747752516,0.26825823783874514,0.08766618001707635,19.964414978027342
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.968219715027279,0.005703799955326937,24,6.742151117324829,0.46065786184178237,0.234197998046875,0.0377471363293346,6.976349115371704
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",0.9677599449123365,0.007695075643562729,41,12.702053499221801,0.572986577209681,0.22242608070373535,0.08264420506698347,12.924479579925537
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",0.9663753376767836,0.007926626628978957,195,20.13535418510437,1.0793271221819951,0.3140254020690918,0.07483955088948789,20.44937958717346
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.964992849197521,0.009489884943199984,358,6.4482769012451175,0.7648243012886476,0.1370795726776123,0.07345731980024854,6.5853564739227295
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.9677599449123363,0.008356577065109788,45,12.276581001281738,0.29094989750814215,0.2037813663482666,0.06642422602509604,12.480362367630004
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9659166269399861,0.008659994582690395,220,18.630247926712038,0.6139787735375466,0.262224817276001,0.07614075001655782,18.892472743988037
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9659155675618412,0.008029073297476961,231,6.564425611495972,0.7489662047988741,0.18719539642333985,0.06874707005250716,6.7516210079193115
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.9682197150272789,0.007755039055433631,30,12.44382119178772,0.25189898778228553,0.21478452682495117,0.06917058466393516,12.658605718612671
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.9668382859261613,0.008307594240301076,121,17.99211220741272,0.5942927891209405,0.29796290397644043,0.07245489186169965,18.29007511138916
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.968219715027279,0.007755039055433616,24,6.581049919128418,0.5671808434171496,0.1730703353881836,0.07678378843092538,6.754120254516602
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",0.9645351978388685,0.009936524604148327,381,12.52447829246521,0.499651945334674,0.17494645118713378,0.04898009336596333,12.699424743652344
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",0.9659134488055511,0.007769612784008008,248,18.328135299682618,0.5294071382621613,0.28553972244262693,0.1109594386192987,18.613675022125246
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.9645341384607236,0.00868734881712306,395,6.558900690078735,0.48131340281399904,0.14490957260131837,0.07047461332189157,6.7038102626800535
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.9654547380687536,0.007281070924712087,286,11.858786392211915,0.8254111456146963,0.22865910530090333,0.09171738898020193,12.087445497512817
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9668372265480162,0.009047021999708789,133,17.6396502494812,1.38253312144014,0.25199456214904786,0.05503203842431089,17.891644811630247
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9622289316171407,0.0059400999950590914,522,6.212546253204346,0.7908558076477495,0.1100886344909668,0.04290548684567819,6.322634887695313
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.9668372265480162,0.008564698138010543,133,11.718197965621949,0.42497693844910517,0.1949934959411621,0.07935525938375816,11.91319146156311
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.964994967953811,0.008783640560290651,329,17.444700527191163,1.7609979098315025,0.24986643791198732,0.08787710170303883,17.69456696510315
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.9654547380687536,0.007842738468077395,286,6.241892290115357,1.0741541165817228,0.11712064743041992,0.062380340234465995,6.359012937545777
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",0.9645351978388685,0.008803302734707703,381,11.56505560874939,1.0510807260083648,0.23815064430236815,0.08729233684644859,11.803206253051759
"{'feature_selection__max_features': 1692, 'rr_classifier__max_features': 80, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",0.9663785158112189,0.008042761341049426,155,17.61794857978821,1.145855611043773,0.28776111602783205,0.09499943644124101,17.90570969581604
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.9567042745908152,0.010021820501615599,609,4.39603009223938,1.0601822356732156,0.14673304557800293,0.06427814738122092,4.542763137817383
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.959932199798718,0.0081535605851989,565,4.846956586837768,0.154741146961226,0.13715744018554688,0.008593862968950365,4.984114027023315
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9608527994067483,0.009302382902883903,553,6.252239322662353,0.033940110228896134,0.2486649513244629,0.028837939751224204,6.500904273986816
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9544033052598124,0.009236096116286065,631,3.0919632434844972,0.10830830726509134,0.10856165885925292,0.03591310522372283,3.20052490234375
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.9631548281158959,0.006487218651803309,479,4.668524169921875,0.06454332962538299,0.15057063102722168,0.02264380267671164,4.819094800949097
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.9613136288998358,0.008880751635541565,540,6.302827405929565,0.02522155471256615,0.21077256202697753,0.026595437031628782,6.513599967956543
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.9567074527252503,0.00887791589123481,606,3.046283483505249,0.06541950592955222,0.09977235794067382,0.02014360193197764,3.1460558414459228
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",0.9608527994067483,0.007948226675488047,553,4.637913799285888,0.07832579854160694,0.1405111312866211,0.014557773496387363,4.778424930572509
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 1, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",0.9640754277239261,0.006427251134685452,424,6.185116529464722,0.1421895121285421,0.21110448837280274,0.009879430104200093,6.396221017837524
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.9534827056517825,0.009115279492281074,636,3.05658164024353,0.10805107048375169,0.10459046363830567,0.031333371988908516,3.1611721038818357
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.9594703109274855,0.00829217752370706,578,4.474847602844238,0.020377221332226914,0.17112011909484864,0.02816163449195441,4.645967721939087
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9594724296837758,0.012038866368819217,572,5.938917446136474,0.09238824918340026,0.21034536361694336,0.031925840693680985,6.149262809753417
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9544043646379574,0.008876498437957195,630,3.035005712509155,0.08367063342394959,0.1077239990234375,0.025001217207154168,3.1427297115325925
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.9594703109274855,0.008789468752583764,578,4.497513055801392,0.08866197653548297,0.1393277168273926,0.015269992523700062,4.636840772628784
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.9567053339689602,0.007605667112581754,608,5.989895486831665,0.17803483188676206,0.21587800979614258,0.025458498379263186,6.205773496627808
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.9576280523332803,0.008665297883166034,596,3.0312424659729005,0.05270925482487251,0.09377093315124511,0.00959687212986587,3.1250133991241458
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 300}",0.9580867630700778,0.012128289848988113,593,4.496120357513428,0.044916607213814214,0.1524362087249756,0.0237672378236062,4.648556566238404
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 3, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 500}",0.9580888818263679,0.009347835695959754,591,5.934235095977783,0.1452013714475133,0.20952491760253905,0.024966321116699806,6.143760013580322
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 100}",0.9553239048678426,0.012570662758433288,626,3.024466705322266,0.12844411356701196,0.10761208534240722,0.015444336558521074,3.132078790664673
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 300}",0.9544064833942476,0.011562564115954745,629,4.362486410140991,0.057132664030393056,0.1388784408569336,0.01069703729869038,4.501364850997924
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 2, 'rr_classifier__n_estimators': 500}",0.9580867630700778,0.0060552644349700846,593,5.754692792892456,0.13353666666530775,0.21187114715576172,0.020127271775567415,5.966563940048218
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 100}",0.9521023359288098,0.01051021791286458,639,3.005266714096069,0.08974526342660698,0.08586564064025878,0.009956221904520486,3.091132354736328
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 300}",0.9553260236241327,0.010333219716720079,624,4.352982664108277,0.05236017351637902,0.14649462699890137,0.0328727515707607,4.499477291107178
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 4, 'rr_classifier__n_estimators': 500}",0.955785793739075,0.009571106851998955,619,5.8212652683258055,0.05798702367265644,0.18511385917663575,0.011822610721907297,6.006379127502441
"{'feature_selection__max_features': 1504, 'rr_classifier__max_features': 10, 'rr_classifier__min_samples_leaf': 5, 'rr_classifier__min_samples_split': 6, 'rr_classifier__n_estimators': 100}",0.9544022458816673,0.009470233646900333,632,2.9674312591552736,0.08104680912207067,0.09347505569458008,0.01574493023211117,3.060906314849854
